term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
fame,True,fame,hunger,noun,hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,,,,,"feminine noun; mass noun, plural rare",Ho fame.,I am hungry.,77ce488f4f3f4b1972b571b666c2b07533efd7fa36bbeba5812e93c6c8e6c221,1104.0,8ba3f6ac865bdb09e251c502a06de505820b8447ff41dccd215eb1427a829c0e,1248.0,FAH-meh
una fame,False,fame,hunger,noun,a hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,indefinite,una,una,,indefinite singular; used in expressions like 'una fame da lupi',Ho una fame da lupi.,I'm starving.,5ed35a0b40710b22ee6a31a08a97a546e5b49b9532523298919c3ac267da23b2,1248.0,ac0c692a549eb09f58724cfca6cf68ccf22c6cef25d4c357fcdb03e068711e38,1464.0,OO-nah FAH-meh
la fame,False,fame,hunger,noun,the hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,definite,la,la,,definite singular,La fame è un problema globale.,Hunger is a global problem.,42a9c2e335983c05a1a39728909b005dd5c79e620841ba5e91bff3dc28f3a365,1272.0,0c2b25b4311a20a4093196b026bd425ae72d3f848b866914485924f49e5e6573,1392.0,LAH FAH-meh
della fame,False,fame,hunger,noun,of the hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,della,di,contraction of di + la,Parliamo della fame nel mondo.,We talk about world hunger.,3f77d9bfcef80e3e3e876dba17e1592a896b285c950733b208e1ebeaaebd8520,1392.0,4073276632f2812c3ceb495ed80c6c329bededbdce9fa5569e7cfea49e79f8b1,1584.0,DEH-llah FAH-meh
fame,False,fame,hunger,noun,hungers,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,,,,,plural form rare; noun usually mass/invariable,Le fame del passato sono documentate.,The hungers of the past are documented.,0eb031435675812a9fc782e796579d8fa1a8e6816fefcb97c8a7f519856eded4,1200.0,8ba3f6ac865bdb09e251c502a06de505820b8447ff41dccd215eb1427a829c0e,1248.0,FAH-meh
le fame,False,fame,hunger,noun,the hungers,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,definite,le,le,,definite plural; rare,Le fame del passato sono documentate.,The hungers of the past are documented.,0d3ff18b152b43d5e9ba53dcaab8310f22e7070a487465c590d2b98400588d73,1368.0,6a3f9ec3d0d90622bfc3b0c066f10aca1af8468fc24678ac5688385d50e60ad5,1392.0,LEH FAH-meh
delle fame,False,fame,hunger,noun,some hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,indefinite,le,delle,di,partitive/indefinite plural form; rare,Durante il conflitto ci furono delle fame prolungate.,During the conflict there were prolonged hungers.,3f06bcbe4771a93f1d6fe0b5f1af7e16310490f8c5aaaa12db66258d2bf21c6b,1440.0,7e5738871594ce2b973c57ce78406c015ffbb481414fb04985702ac866aac66d,1560.0,DEH-lleh FAH-meh
alla fame,False,fame,hunger,noun,to the hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,alla,a,contraction of a + la; used in phrases like 'portare alla fame',La sua indifferenza portò alla fame.,His indifference led to hunger.,0b78369501bbc4109ee80d2677f6188ba33e4a66b4e6dc49aeae147eda81dcae,1392.0,2c5672bdb77781dfffb899813e328146bb96801023656a017a7c5f23286185b0,1488.0,AH-llah FAH-meh
alle fame,False,fame,hunger,noun,to the hungers,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,alle,a,"contraction of a + le; plural form, rare",Alle fame seguirono malattie.,Hunger was followed by disease.,ad3aa66489db0757e7a5f3de2bdd75acfdb5d4a3b4d979efdfce6dd5b90d2bbc,1488.0,edf7024a2f0bcbd4ef43181ae27f5af4e20f830493bda515553250cf48625575,1488.0,AH-lleh FAH-meh
dalla fame,False,fame,hunger,noun,from the hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,dalla,da,contraction of da + la,Sono scappati dalla fame.,They escaped from hunger.,0a02e3d74bc795285a9b6e40c700127103db73da44de11c09ef7b96307a6ec49,1464.0,a4e1c1be2bd13c072d84f5841fb0715c4626c83b8b31ed14724ceae044a92cbc,1584.0,DAH-llah FAH-meh
dalle fame,False,fame,hunger,noun,from the hungers,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,dalle,da,"contraction of da + le; plural, rare",Dalle fame storiche impariamo molto.,From historical hungers we learn a lot.,0572612c773f5cd1510f5b250388da3c753308d637f88574642eaff1a8bbe381,1560.0,4411f893e545b5bce851fc6dc26ec1f102f05b99192098bce57d470f5fc052a5,1584.0,DAH-lleh FAH-meh
nella fame,False,fame,hunger,noun,in the hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,nella,in,contraction of in + la,Nella fame si perdono priorità.,In hunger priorities are lost.,633e4d6a5324be54ffab9e17e6a52eea39a9c2e1960b846eff8ac937b3e70f36,1368.0,61c2841d62e79638e284465782a84714689468b795fddf7f93752145ab0b97dd,1584.0,NEH-llah FAH-meh
nelle fame,False,fame,hunger,noun,in the hungers,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,nelle,in,"contraction of in + le; plural, rare",Nelle fame del passato morirono molti.,In the hungers of the past many died.,192367278acfec3b16125e912b968435536240a76e275e4900cb93925e188e04,1488.0,0c4cfc9d814f7a5caf9259e1cb36dbc9fc8036ea0668694f483938e38b2f2130,1584.0,NEH-lleh FAH-meh
sulla fame,False,fame,hunger,noun,about the hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,sulla,su,contraction of su + la,Ci sono studi sulla fame infantile.,There are studies about child hunger.,4e9adc8fd04739b1de0183d1ede0747020f8af32d207fa25948bc4a06e42cc86,1536.0,ef5d3a5cf8f0556f4292a4c52ac0646ffdec8034b22523755a49d56ed66b6ed6,1632.0,SOO-llah FAH-meh
sulle fame,False,fame,hunger,noun,about the hungers,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,sulle,su,"contraction of su + le; plural, rare",Ci sono analisi sulle fame regionali.,There are analyses about regional hungers.,7d72ea6ac0b3a6c9c72c8a5a1077c1e546b799a4f2235f4510b82db67cf78ad8,1656.0,0def764782914d8dffedbf3115d3481d81ea9aa907f9bfc7b26c33c0e519e8de,1632.0,SOO-lleh FAH-meh
con la fame,False,fame,hunger,noun,with the hunger,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,singular,,,False,False,False,articulated_preposition,la,con la,con,con + la (no contraction); used in expressions,Con la fame non si lavora bene.,With hunger one does not work well.,fc6e16fc6114be004b7125a694afe8574a9c34603429ab897bbd967698c22683,1416.0,5be457305513cba1cc4ff8fa3611b53099b621d2321f05a08b7b838b8f8105c1,1584.0,KOHN LAH FAH-meh
con le fame,False,fame,hunger,noun,with the hungers,"Food & Drink,Objects & Things,Body & Health,Emotions & States,Spotify Lessons",,,feminine,plural,,,False,False,False,articulated_preposition,le,con le,con,"con + le (no contraction); plural, rare",Con le fame storiche si studiano cause e rimedi.,With historical hungers one studies causes and remedies.,d6d19bb06e55cce90fff6eda773384bf25e43ea9c05a7364ad7e80e29694c29e,1536.0,2dc5182e51843c82266485a5384ef30b9e737ff089f2a824e5a155d53aeae48a,1584.0,KOHN LEH FAH-meh
